Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
5-October-2010,11.80,11.80,11.80,11.80,11.800000000000000000,100,1,1180.00,100,100.00,0.00,0.00
4-October-2010,11.29,11.29,11.29,11.29,11.290000000000000000,100,1,1129.00,100,100.00,0.00,0.00
1-October-2010,10.76,10.76,10.76,10.76,10.760000000000000000,100,1,1076.00,100,100.00,0.00,0.00
30-September-2010,10.25,10.25,10.25,10.25,10.250000000000000000,100,1,1025.00,100,100.00,0.00,0.00
29-September-2010,10.18,10.18,10.18,10.18,10.180000000000000000,100,1,1018.00,100,100.00,0.00,0.00
28-September-2010,9.70,9.70,9.70,9.70,9.700000000000000000,100,1,970.00,100,100.00,0.00,0.00
27-September-2010,9.25,9.25,9.25,9.25,9.250000000000000000,100,1,925.00,100,100.00,0.00,0.00
24-September-2010,9.54,9.54,9.25,9.25,9.298333333333333333,600,2,5579.00,600,100.00,0.29,-0.29
23-September-2010,8.66,9.09,8.66,9.09,8.982500000000000000,400,2,3593.00,400,100.00,0.43,0.43
22-September-2010,8.66,8.66,8.66,8.66,8.660000000000000000,100,1,866.00,100,100.00,0.00,0.00
21-September-2010,8.66,8.66,8.66,8.66,8.660000000000000000,100,1,866.00,100,100.00,0.00,0.00
17-September-2010,8.25,8.25,8.25,8.25,8.250000000000000000,100,1,825.00,100,100.00,0.00,0.00
15-September-2010,8.25,8.25,8.25,8.25,8.250000000000000000,100,1,825.00,100,100.00,0.00,0.00
8-September-2010,7.86,7.86,7.86,7.86,7.860000000000000000,200,1,1572.00,200,100.00,0.00,0.00
7-September-2010,7.49,7.49,7.49,7.49,7.490000000000000000,2000,4,14980.00,2000,100.00,0.00,0.00
3-September-2010,7.14,7.14,7.14,7.14,7.140000000000000000,500,2,3570.00,500,100.00,0.00,0.00
26-August-2010,6.80,6.80,6.80,6.80,6.800000000000000000,100,1,680.00,100,100.00,0.00,0.00
25-August-2010,5.89,6.48,5.89,6.48,6.037500000000000000,400,2,2415.00,400,100.00,0.59,0.59
23-August-2010,6.19,6.19,6.19,6.19,6.190000000000000000,300,1,1857.00,300,100.00,0.00,0.00
20-August-2010,6.43,6.43,5.90,5.90,6.047142857142857142,700,5,4233.00,700,100.00,0.53,-0.53
19-August-2010,6.14,6.14,6.14,6.14,6.140000000000000000,100,1,614.00,100,100.00,0.00,0.00
18-August-2010,5.85,5.85,5.85,5.85,5.850000000000000000,100,1,585.00,100,100.00,0.00,0.00
17-August-2010,6.15,6.15,6.15,6.15,6.150000000000000000,100,1,615.00,100,100.00,0.00,0.00
16-August-2010,5.86,5.86,5.86,5.86,5.860000000000000000,300,1,1758.00,300,100.00,0.00,0.00
5-August-2010,5.59,5.59,5.59,5.59,5.590000000000000000,500,1,2795.00,500,100.00,0.00,0.00
2-August-2010,5.33,5.33,5.33,5.33,5.330000000000000000,1000,2,5330.00,1000,100.00,0.00,0.00
28-July-2010,5.61,5.61,5.61,5.61,5.610000000000000000,300,1,1683.00,300,100.00,0.00,0.00
26-July-2010,6.00,6.00,5.90,5.90,5.950000000000000000,1000,3,5950.00,1000,100.00,0.10,-0.10
23-July-2010,6.22,6.22,6.21,6.21,6.213000000000000000,1000,5,6213.00,1000,100.00,0.01,-0.01
22-July-2010,6.53,6.53,6.53,6.53,6.530000000000000000,500,2,3265.00,500,100.00,0.00,0.00
21-July-2010,6.87,6.87,6.87,6.87,6.870000000000000000,500,1,3435.00,500,100.00,0.00,0.00
19-July-2010,7.23,7.23,7.23,7.23,7.230000000000000000,500,1,3615.00,500,100.00,0.00,0.00
16-July-2010,7.37,7.60,7.37,7.60,7.435714285714285714,700,2,5205.00,700,100.00,0.23,0.23
15-July-2010,7.75,7.75,7.75,7.75,7.750000000000000000,100,1,775.00,100,100.00,0.00,0.00
14-July-2010,7.42,7.42,7.42,7.42,7.420000000000000000,500,1,3710.00,500,100.00,0.00,0.00
13-July-2010,7.78,7.80,7.78,7.80,7.790000000000000000,200,2,1558.00,200,100.00,0.02,0.02
12-July-2010,8.18,8.18,8.18,8.18,8.180000000000000000,500,1,4090.00,500,100.00,0.00,0.00
9-July-2010,8.60,8.60,8.60,8.60,8.600000000000000000,600,5,5160.00,600,100.00,0.00,0.00
8-July-2010,9.05,9.05,9.05,9.05,9.050000000000000000,500,1,4525.00,500,100.00,0.00,0.00
6-July-2010,9.52,9.52,9.52,9.52,9.520000000000000000,100,1,952.00,100,100.00,0.00,0.00
30-June-2010,9.90,10.08,9.90,10.02,10.020869565217391304,2300,8,23048.00,2300,100.00,0.18,0.12
29-June-2010,10.08,10.08,10.08,10.08,10.080000000000000000,100,1,1008.00,100,100.00,0.00,0.00
28-June-2010,11.00,11.00,10.60,10.60,10.818181818181818181,1100,2,11900.00,1100,100.00,0.40,-0.40
25-June-2010,11.00,11.00,10.70,10.70,10.914285714285714285,700,3,7640.00,700,100.00,0.30,-0.30
24-June-2010,11.25,11.25,11.25,11.25,11.250000000000000000,300,1,3375.00,300,100.00,0.00,0.00
22-June-2010,10.90,10.90,10.90,10.90,10.900000000000000000,300,1,3270.00,300,100.00,0.00,0.00
21-June-2010,10.50,11.02,10.50,11.02,10.880000000000000000,5100,13,55488.00,5100,100.00,0.52,0.52
18-June-2010,10.50,10.50,10.50,10.50,10.500000000000000000,100,1,1050.00,100,100.00,0.00,0.00
17-June-2010,10.45,10.45,10.45,10.45,10.450000000000000000,100,1,1045.00,100,100.00,0.00,0.00
14-June-2010,10.02,10.02,10.02,10.02,10.020000000000000000,100,1,1002.00,100,100.00,0.00,0.00
11-June-2010,9.55,9.55,9.55,9.55,9.550000000000000000,500,1,4775.00,500,100.00,0.00,0.00
10-June-2010,9.00,9.10,9.00,9.10,9.040000000000000000,500,2,4520.00,500,100.00,0.10,0.10
9-June-2010,8.70,8.70,8.70,8.70,8.700000000000000000,200,2,1740.00,200,100.00,0.00,0.00
7-June-2010,8.29,8.29,8.29,8.29,8.290000000000000000,200,1,1658.00,200,100.00,0.00,0.00
4-June-2010,7.90,7.90,7.90,7.90,7.900000000000000000,400,2,3160.00,400,100.00,0.00,0.00
3-June-2010,7.56,7.56,7.56,7.56,7.560000000000000000,100,1,756.00,100,100.00,0.00,0.00
2-June-2010,7.21,7.21,7.21,7.21,7.210000000000000000,100,1,721.00,100,100.00,0.00,0.00
28-May-2010,6.87,6.87,6.87,6.87,6.870000000000000000,1500,1,10305.00,1500,100.00,0.00,0.00
27-May-2010,6.55,6.55,6.55,6.55,6.550000000000000000,400,2,2620.00,400,100.00,0.00,0.00
26-May-2010,6.24,6.24,6.24,6.24,6.240000000000000000,1900,4,11856.00,1900,100.00,0.00,0.00
25-May-2010,5.95,5.95,5.95,5.95,5.950000000000000000,2800,3,16660.00,2800,100.00,0.00,0.00
19-May-2010,5.92,5.92,5.92,5.92,5.920000000000000000,500,1,2960.00,500,100.00,0.00,0.00
18-May-2010,5.64,5.64,5.64,5.64,5.640000000000000000,400,1,2256.00,400,100.00,0.00,0.00
14-May-2010,5.38,5.38,5.38,5.38,5.380000000000000000,200,1,1076.00,200,100.00,0.00,0.00
13-May-2010,5.66,5.66,5.66,5.66,5.660000000000000000,400,2,2264.00,400,100.00,0.00,0.00
12-May-2010,5.95,5.95,5.95,5.95,5.950000000000000000,100,1,595.00,100,100.00,0.00,0.00
6-May-2010,6.26,6.26,6.26,6.26,6.260000000000000000,500,1,3130.00,500,100.00,0.00,0.00
5-May-2010,6.58,6.58,6.58,6.58,6.580000000000000000,400,1,2632.00,400,100.00,0.00,0.00
4-May-2010,6.92,6.92,6.92,6.92,6.920000000000000000,100,1,692.00,100,100.00,0.00,0.00
30-April-2010,7.28,7.28,7.28,7.28,7.280000000000000000,100,1,728.00,100,100.00,0.00,0.00
29-April-2010,7.66,7.66,7.66,7.66,7.660000000000000000,500,1,3830.00,500,100.00,0.00,0.00
27-April-2010,8.06,8.06,8.06,8.06,8.060000000000000000,100,1,806.00,100,100.00,0.00,0.00
26-April-2010,8.48,8.48,8.48,8.48,8.480000000000000000,100,1,848.00,100,100.00,0.00,0.00
23-April-2010,8.92,8.92,8.08,8.08,8.836000000000000000,1000,5,8836.00,1000,100.00,0.84,-0.84
