Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
22-February-1996,5.25,5.25,5.25,5.25,5.250000000000000000,100,1,525.00,,,0.00,0.00
20-February-1996,5.00,5.25,4.50,5.00,4.964285714285714285,700,7,3475.00,,,0.75,0.00
19-February-1996,5.00,5.00,5.00,5.00,5.000000000000000000,200,2,1000.00,,,0.00,0.00
16-February-1996,4.50,5.50,4.50,5.50,5.166666666666666666,300,3,1550.00,,,1.00,1.00
15-February-1996,6.00,6.00,5.00,5.00,5.500000000000000000,400,4,2200.00,,,1.00,-1.00
14-February-1996,5.00,5.00,5.00,5.00,5.000000000000000000,100,1,500.00,,,0.00,0.00
12-February-1996,4.00,4.00,4.00,4.00,4.000000000000000000,100,1,400.00,,,0.00,0.00
9-February-1996,3.25,3.25,3.25,3.25,3.250000000000000000,100,1,325.00,,,0.00,0.00
8-February-1996,4.50,4.50,4.50,4.50,4.500000000000000000,200,1,900.00,,,0.00,0.00
2-February-1996,4.50,4.50,4.50,4.50,4.500000000000000000,300,3,1350.00,,,0.00,0.00
31-January-1996,4.50,4.50,4.50,4.50,4.500000000000000000,800,1,3600.00,,,0.00,0.00
30-January-1996,4.50,4.50,4.50,4.50,4.500000000000000000,100,1,450.00,,,0.00,0.00
29-January-1996,4.50,4.50,4.50,4.50,4.500000000000000000,100,1,450.00,,,0.00,0.00
25-January-1996,4.50,4.50,4.50,4.50,4.500000000000000000,100,1,450.00,,,0.00,0.00
19-January-1996,4.50,4.50,4.50,4.50,4.500000000000000000,100,1,450.00,,,0.00,0.00
15-January-1996,4.00,4.00,4.00,4.00,4.000000000000000000,100,1,400.00,,,0.00,0.00
11-January-1996,4.00,4.00,4.00,4.00,4.000000000000000000,100,1,400.00,,,0.00,0.00
10-January-1996,4.30,4.50,4.30,4.30,4.366666666666666666,300,3,1310.00,,,0.20,0.00
9-January-1996,4.30,4.30,4.30,4.30,4.300000000000000000,500,1,2150.00,,,0.00,0.00
8-January-1996,4.30,4.30,4.30,4.30,4.300000000000000000,400,3,1720.00,,,0.00,0.00
5-January-1996,4.30,4.30,4.30,4.30,4.300000000000000000,100,1,430.00,,,0.00,0.00
3-January-1996,4.90,4.90,4.90,4.90,4.900000000000000000,300,2,1470.00,,,0.00,0.00
22-December-1995,7.00,7.00,5.00,5.00,6.000000000000000000,400,3,2400.00,,,2.00,-2.00
21-December-1995,7.00,7.00,7.00,7.00,7.000000000000000000,300,1,2100.00,,,0.00,0.00
20-December-1995,6.00,7.00,6.00,7.00,6.600000000000000000,300,3,1980.00,,,1.00,1.00
19-December-1995,6.70,6.70,6.70,6.70,6.700000000000000000,100,1,670.00,,,0.00,0.00
18-December-1995,5.50,5.50,5.50,5.50,5.500000000000000000,200,2,1100.00,,,0.00,0.00
15-December-1995,7.00,7.00,6.80,7.00,6.933333333333333333,300,3,2080.00,,,0.20,0.00
14-December-1995,6.20,7.00,6.20,7.00,6.800000000000000000,400,3,2720.00,,,0.80,0.80
13-December-1995,7.50,7.50,6.80,6.80,7.150000000000000000,200,2,1430.00,,,0.70,-0.70
12-December-1995,6.00,7.20,6.00,7.20,6.650000000000000000,400,4,2660.00,,,1.20,1.20
11-December-1995,6.20,6.30,6.20,6.30,6.250000000000000000,200,2,1250.00,,,0.10,0.10
8-December-1995,6.00,6.00,6.00,6.00,6.000000000000000000,100,1,600.00,,,0.00,0.00
7-December-1995,4.40,4.40,4.40,4.40,4.400000000000000000,100,1,440.00,,,0.00,0.00
6-December-1995,3.00,3.00,3.00,3.00,3.000000000000000000,300,2,900.00,,,0.00,0.00
1-December-1995,5.25,5.25,5.25,5.25,5.250000000000000000,100,1,525.00,,,0.00,0.00
29-November-1995,5.00,5.25,5.00,5.25,5.187500000000000000,400,3,2075.00,,,0.25,0.25
28-November-1995,5.00,5.50,5.00,5.50,5.250000000000000000,200,2,1050.00,,,0.50,0.50
23-November-1995,6.00,6.00,5.50,5.50,5.750000000000000000,200,2,1150.00,,,0.50,-0.50
22-November-1995,5.00,5.50,5.00,5.50,5.250000000000000000,200,2,1050.00,,,0.50,0.50
21-November-1995,6.00,6.00,6.00,6.00,6.000000000000000000,300,1,1800.00,,,0.00,0.00
17-November-1995,5.50,5.50,5.50,5.50,5.500000000000000000,200,2,1100.00,,,0.00,0.00
16-November-1995,5.50,5.50,5.50,5.50,5.500000000000000000,100,1,550.00,,,0.00,0.00
15-November-1995,4.50,4.50,4.50,4.50,4.500000000000000000,200,1,900.00,,,0.00,0.00
8-November-1995,5.00,5.50,5.00,5.50,5.125000000000000000,400,4,2050.00,,,0.50,0.50
6-November-1995,5.50,5.50,5.00,5.00,5.333333333333333333,300,2,1600.00,,,0.50,-0.50
3-November-1995,5.50,5.50,5.50,5.50,5.500000000000000000,100,1,550.00,,,0.00,0.00
2-November-1995,5.50,5.50,5.50,5.50,5.500000000000000000,200,1,1100.00,,,0.00,0.00
1-November-1995,5.50,5.50,5.50,5.50,5.500000000000000000,400,3,2200.00,,,0.00,0.00
31-October-1995,5.50,5.50,5.50,5.50,5.500000000000000000,100,1,550.00,,,0.00,0.00
30-October-1995,5.50,5.50,5.50,5.50,5.500000000000000000,100,1,550.00,,,0.00,0.00
20-October-1995,5.50,5.50,5.50,5.50,5.500000000000000000,100,1,550.00,,,0.00,0.00
19-October-1995,5.00,5.00,5.00,5.00,5.000000000000000000,100,1,500.00,,,0.00,0.00
18-October-1995,5.00,6.00,5.00,6.00,5.250000000000000000,400,2,2100.00,,,1.00,1.00
10-October-1995,7.00,7.00,7.00,7.00,7.000000000000000000,200,2,1400.00,,,0.00,0.00
