Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
2-November-2018,29.95,30.45,28.00,29.85,29.310911071910345543,38548,103,1129877.00,8087,20.98,2.45,-0.10
1-November-2018,27.65,30.00,26.85,29.15,28.247788154337675104,48828,106,1379283.00,10437,21.38,3.15,1.50
31-October-2018,30.40,30.40,27.00,27.60,27.880386173515020781,38014,83,1059845.00,6610,17.39,3.40,-2.80
30-October-2018,30.00,30.00,27.50,28.25,28.644000129832191891,30809,73,882493.00,532,1.73,2.50,-1.75
29-October-2018,28.50,30.35,28.00,28.65,28.817815397017331721,32253,124,929461.00,2165,6.71,2.35,0.15
26-October-2018,28.80,29.90,27.90,28.10,28.516893510299546312,35487,87,1011979.00,5137,14.48,2.00,-0.70
25-October-2018,30.00,30.40,27.20,28.05,28.959229058561897702,35074,120,1015716.00,4069,11.60,3.20,-1.95
24-October-2018,30.95,30.95,27.70,30.15,29.432419098024264986,44591,86,1312421.00,9539,21.39,3.25,-0.80
23-October-2018,28.50,29.90,27.00,29.45,28.235789578608986020,40129,99,1133074.00,18596,46.34,2.90,0.95
22-October-2018,29.70,31.00,25.90,26.85,28.331918171059305318,53233,236,1508193.00,16043,30.14,5.10,-2.85
19-October-2018,31.80,31.80,28.40,28.90,29.129364256870242647,55966,328,1630254.00,17302,30.92,3.40,-2.90
17-October-2018,31.80,31.80,29.55,31.30,30.820691642651296829,52050,189,1604217.00,18024,34.63,2.25,-0.50
16-October-2018,29.40,31.80,29.40,31.25,30.170857733379262831,49351,124,1488962.00,12050,24.42,2.40,1.85
15-October-2018,30.70,31.70,29.75,31.10,30.305710326102327686,35357,78,1071519.00,3132,8.86,1.95,0.40
12-October-2018,31.00,31.95,28.75,29.55,30.503851140089987035,39339,93,1199991.00,3756,9.55,3.20,-1.45
11-October-2018,29.00,30.45,28.45,30.35,29.404993228522640287,33966,97,998770.00,3430,10.10,2.00,1.35
10-October-2018,29.50,30.45,28.40,29.65,29.347446481040996222,35735,137,1048731.00,3611,10.10,2.05,0.15
9-October-2018,31.85,31.85,28.35,28.95,29.312196110210696920,39488,118,1157480.00,3463,8.77,3.50,-2.90
8-October-2018,29.90,31.50,29.20,29.85,30.233019936790633882,50309,189,1520993.00,11205,22.27,2.30,-0.05
5-October-2018,30.35,34.40,29.15,30.80,31.274298104939805298,44273,246,1384607.00,4215,9.52,5.25,0.45
4-October-2018,28.90,33.15,28.90,29.40,29.935908892142137384,52597,172,1574539.00,15185,28.87,4.25,0.50
3-October-2018,28.95,29.90,28.00,29.20,28.941369012065464102,41855,298,1211341.00,10220,24.42,1.90,0.25
1-October-2018,27.00,29.50,27.00,28.00,28.224936306568959630,38073,142,1074608.00,2925,7.68,2.50,1.00
28-September-2018,28.70,30.00,27.00,27.45,28.739250516611031632,50328,116,1446389.00,13391,26.61,3.00,-1.25
27-September-2018,27.10,30.50,27.10,28.65,28.868140188057149835,40945,85,1182006.00,450,1.10,3.40,1.55
26-September-2018,29.05,30.90,28.00,28.85,28.620746333821301076,38937,106,1114406.00,7203,18.50,2.90,-0.20
25-September-2018,29.95,29.95,26.00,27.60,28.009648383111407448,50993,148,1428296.00,17751,34.81,3.95,-2.35
24-September-2018,31.95,31.95,28.75,28.90,29.538066810618569795,39365,107,1162766.00,16968,43.10,3.20,-3.05
