Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
12-July-1995,4.00,5.00,4.00,5.00,4.884615384615384615,2600,5,12700.00,,,1.00,1.00
11-July-1995,5.00,5.00,5.00,5.00,0.000000000000000000,0,0,0.00,,,0.00,0.00
10-July-1995,5.00,5.00,5.00,5.00,5.000000000000000000,400,2,2000.00,,,0.00,0.00
6-July-1995,5.00,5.00,4.00,5.00,0.000000000000000000,0,0,0.00,,,1.00,0.00
3-July-1995,5.50,5.50,5.50,5.50,0.000000000000000000,0,0,0.00,,,0.00,0.00
30-June-1995,5.50,5.50,5.00,5.00,0.000000000000000000,0,0,0.00,,,0.50,-0.50
29-June-1995,4.75,4.75,4.75,4.75,0.000000000000000000,0,0,0.00,,,0.00,0.00
27-June-1995,5.00,5.00,3.50,3.50,0.000000000000000000,0,0,0.00,,,1.50,-1.50
23-June-1995,5.50,5.50,5.50,5.50,0.000000000000000000,0,0,0.00,,,0.00,0.00
21-June-1995,5.50,5.50,5.50,5.50,0.000000000000000000,0,0,0.00,,,0.00,0.00
19-June-1995,5.50,5.50,5.50,5.50,0.000000000000000000,0,0,0.00,,,0.00,0.00
16-June-1995,5.75,6.00,5.75,5.75,0.000000000000000000,0,0,0.00,,,0.25,0.00
15-June-1995,5.50,6.00,5.50,5.50,0.000000000000000000,0,0,0.00,,,0.50,0.00
14-June-1995,6.00,6.00,5.50,5.50,0.000000000000000000,0,0,0.00,,,0.50,-0.50
13-June-1995,5.25,5.25,5.25,5.25,0.000000000000000000,0,0,0.00,,,0.00,0.00
12-June-1995,5.50,5.50,5.50,5.50,0.000000000000000000,0,0,0.00,,,0.00,0.00
9-June-1995,5.50,5.50,5.50,5.50,0.000000000000000000,0,0,0.00,,,0.00,0.00
8-June-1995,6.50,6.50,5.50,5.50,0.000000000000000000,0,0,0.00,,,1.00,-1.00
7-June-1995,6.50,6.50,6.50,6.50,0.000000000000000000,0,0,0.00,,,0.00,0.00
6-June-1995,6.00,6.50,6.00,6.00,0.000000000000000000,0,0,0.00,,,0.50,0.00
5-June-1995,6.00,6.00,6.00,6.00,0.000000000000000000,0,0,0.00,,,0.00,0.00
2-June-1995,7.00,7.00,5.75,6.00,0.000000000000000000,0,0,0.00,,,1.25,-1.00
1-June-1995,5.50,5.75,5.00,5.00,0.000000000000000000,0,0,0.00,,,0.75,-0.50
31-May-1995,6.00,6.00,6.00,6.00,0.000000000000000000,0,0,0.00,,,0.00,0.00
30-May-1995,6.00,6.00,6.00,6.00,0.000000000000000000,0,0,0.00,,,0.00,0.00
26-May-1995,6.75,6.75,6.75,6.75,0.000000000000000000,0,0,0.00,,,0.00,0.00
25-May-1995,7.00,7.00,7.00,7.00,0.000000000000000000,0,0,0.00,,,0.00,0.00
22-May-1995,6.00,6.25,6.00,6.00,0.000000000000000000,0,0,0.00,,,0.25,0.00
18-May-1995,7.00,7.25,6.75,6.75,0.000000000000000000,0,0,0.00,,,0.50,-0.25
15-May-1995,6.25,6.25,6.25,6.25,0.000000000000000000,0,0,0.00,,,0.00,0.00
12-May-1995,5.00,7.00,5.00,6.50,0.000000000000000000,0,0,0.00,,,2.00,1.50
10-May-1995,6.50,7.00,6.00,6.00,0.000000000000000000,0,0,0.00,,,1.00,-0.50
9-May-1995,7.00,7.75,7.00,7.00,0.000000000000000000,0,0,0.00,,,0.75,0.00
8-May-1995,7.50,7.50,7.50,7.50,0.000000000000000000,0,0,0.00,,,0.00,0.00
5-May-1995,7.00,7.00,7.00,7.00,0.000000000000000000,0,0,0.00,,,0.00,0.00
4-May-1995,6.00,6.00,6.00,6.00,0.000000000000000000,0,0,0.00,,,0.00,0.00
2-May-1995,7.75,7.75,5.00,5.00,0.000000000000000000,0,0,0.00,,,2.75,-2.75
28-April-1995,7.25,7.25,7.00,7.00,0.000000000000000000,0,0,0.00,,,0.25,-0.25
27-April-1995,7.00,7.00,6.00,7.00,0.000000000000000000,0,0,0.00,,,1.00,0.00
26-April-1995,7.00,7.00,6.75,7.00,0.000000000000000000,0,0,0.00,,,0.25,0.00
25-April-1995,6.75,7.00,6.75,7.00,0.000000000000000000,0,0,0.00,,,0.25,0.25
24-April-1995,7.50,7.50,7.50,7.50,0.000000000000000000,0,0,0.00,,,0.00,0.00
21-April-1995,7.00,8.00,7.00,8.00,0.000000000000000000,0,0,0.00,,,1.00,1.00
20-April-1995,7.00,7.75,7.00,7.00,0.000000000000000000,0,0,0.00,,,0.75,0.00
19-April-1995,7.00,7.00,7.00,7.00,0.000000000000000000,0,0,0.00,,,0.00,0.00
18-April-1995,6.00,7.00,6.00,7.00,0.000000000000000000,0,0,0.00,,,1.00,1.00
17-April-1995,7.00,7.50,6.50,7.50,0.000000000000000000,0,0,0.00,,,1.00,0.50
10-April-1995,6.75,7.75,6.75,7.50,0.000000000000000000,0,0,0.00,,,1.00,0.75
7-April-1995,8.00,8.00,7.00,7.00,0.000000000000000000,0,0,0.00,,,1.00,-1.00
6-April-1995,7.00,8.00,6.50,6.50,0.000000000000000000,0,0,0.00,,,1.50,-0.50
5-April-1995,8.25,8.25,8.00,8.25,0.000000000000000000,0,0,0.00,,,0.25,0.00
4-April-1995,7.50,9.00,7.50,8.50,0.000000000000000000,0,0,0.00,,,1.50,1.00
3-April-1995,7.50,8.00,7.50,8.00,0.000000000000000000,0,0,0.00,,,0.50,0.50
31-March-1995,7.50,8.00,7.50,7.75,0.000000000000000000,0,0,0.00,,,0.50,0.25
30-March-1995,7.50,7.75,7.50,7.75,0.000000000000000000,0,0,0.00,,,0.25,0.25
29-March-1995,8.00,8.00,7.50,8.00,0.000000000000000000,0,0,0.00,,,0.50,0.00
28-March-1995,7.50,7.50,7.00,7.50,0.000000000000000000,0,0,0.00,,,0.50,0.00
27-March-1995,8.25,8.25,8.25,8.25,0.000000000000000000,0,0,0.00,,,0.00,0.00
23-March-1995,9.00,9.00,9.00,9.00,0.000000000000000000,0,0,0.00,,,0.00,0.00
13-March-1995,9.00,9.00,9.00,9.00,0.000000000000000000,0,0,0.00,,,0.00,0.00
10-March-1995,10.00,10.00,10.00,10.00,0.000000000000000000,0,0,0.00,,,0.00,0.00
9-March-1995,8.75,8.75,8.75,8.75,0.000000000000000000,0,0,0.00,,,0.00,0.00
8-March-1995,9.00,9.00,9.00,9.00,0.000000000000000000,0,0,0.00,,,0.00,0.00
7-March-1995,9.00,9.00,9.00,9.00,0.000000000000000000,0,0,0.00,,,0.00,0.00
6-March-1995,10.00,10.00,10.00,10.00,0.000000000000000000,0,0,0.00,,,0.00,0.00
3-March-1995,8.75,8.75,8.00,8.00,0.000000000000000000,0,0,0.00,,,0.75,-0.75
1-March-1995,8.75,8.75,8.75,8.75,0.000000000000000000,0,0,0.00,,,0.00,0.00
28-February-1995,8.00,8.00,8.00,8.00,0.000000000000000000,0,0,0.00,,,0.00,0.00
24-February-1995,10.00,11.25,10.00,11.25,0.000000000000000000,0,0,0.00,,,1.25,1.25
23-February-1995,10.00,10.00,7.50,10.00,0.000000000000000000,0,0,0.00,,,2.50,0.00
22-February-1995,6.25,6.25,6.25,6.25,0.000000000000000000,0,0,0.00,,,0.00,0.00
20-February-1995,7.50,7.50,7.50,7.50,0.000000000000000000,0,0,0.00,,,0.00,0.00
17-February-1995,9.00,9.00,9.00,9.00,0.000000000000000000,0,0,0.00,,,0.00,0.00
16-February-1995,9.00,10.00,9.00,10.00,0.000000000000000000,0,0,0.00,,,1.00,1.00
15-February-1995,10.50,10.50,10.50,10.50,0.000000000000000000,0,0,0.00,,,0.00,0.00
14-February-1995,9.00,10.00,9.00,10.00,0.000000000000000000,0,0,0.00,,,1.00,1.00
13-February-1995,10.00,11.00,10.00,11.00,0.000000000000000000,0,0,0.00,,,1.00,1.00
9-February-1995,10.00,10.00,10.00,10.00,0.000000000000000000,0,0,0.00,,,0.00,0.00
8-February-1995,8.75,11.25,8.75,11.25,0.000000000000000000,0,0,0.00,,,2.50,2.50
6-February-1995,9.00,11.00,9.00,11.00,0.000000000000000000,0,0,0.00,,,2.00,2.00
3-February-1995,9.50,11.00,9.50,11.00,0.000000000000000000,0,0,0.00,,,1.50,1.50
2-February-1995,8.75,11.25,8.75,11.25,0.000000000000000000,0,0,0.00,,,2.50,2.50
1-February-1995,8.75,11.25,8.75,11.25,0.000000000000000000,0,0,0.00,,,2.50,2.50
31-January-1995,8.75,11.25,8.75,11.25,0.000000000000000000,0,0,0.00,,,2.50,2.50
30-January-1995,10.00,10.00,10.00,10.00,0.000000000000000000,0,0,0.00,,,0.00,0.00
25-January-1995,9.00,11.00,9.00,11.00,0.000000000000000000,0,0,0.00,,,2.00,2.00
24-January-1995,8.75,11.25,8.75,11.25,0.000000000000000000,0,0,0.00,,,2.50,2.50
20-January-1995,10.00,10.00,10.00,10.00,0.000000000000000000,0,0,0.00,,,0.00,0.00
17-January-1995,11.00,11.00,11.00,11.00,0.000000000000000000,0,0,0.00,,,0.00,0.00
16-January-1995,11.00,11.00,11.00,11.00,0.000000000000000000,0,0,0.00,,,0.00,0.00
12-January-1995,10.00,12.50,10.00,12.50,0.000000000000000000,0,0,0.00,,,2.50,2.50
11-January-1995,10.00,12.50,10.00,12.50,0.000000000000000000,0,0,0.00,,,2.50,2.50
10-January-1995,13.00,13.00,9.75,13.00,0.000000000000000000,0,0,0.00,,,3.25,0.00
6-January-1995,11.50,11.50,8.00,8.00,0.000000000000000000,0,0,0.00,,,3.50,-3.50
5-January-1995,10.00,10.00,10.00,10.00,0.000000000000000000,0,0,0.00,,,0.00,0.00
4-January-1995,10.00,10.00,10.00,10.00,0.000000000000000000,0,0,0.00,,,0.00,0.00
3-January-1995,12.00,13.00,11.00,11.25,0.000000000000000000,0,0,0.00,,,2.00,-0.75
2-January-1995,14.00,14.00,12.00,14.00,0.000000000000000000,0,0,0.00,,,2.00,0.00
