Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
11-September-2017,158.00,160.00,155.00,160.00,156.665435356200527704,1895,10,296881.00,1795,94.72,5.00,2.00
8-September-2017,165.00,165.00,154.05,155.00,155.451897018970189701,1476,22,229447.00,949,64.30,10.95,-10.00
7-September-2017,164.95,165.00,156.45,163.45,159.211761637762420133,7669,26,1220995.00,1487,19.39,8.55,-1.50
6-September-2017,159.90,159.90,152.25,155.40,155.873814733770970094,1371,17,213703.00,1244,90.74,7.65,-4.50
5-September-2017,155.00,160.00,155.00,160.00,159.014573991031390134,1784,16,283682.00,1784,100.00,5.00,5.00
4-September-2017,159.90,169.70,156.00,162.80,160.872329338196977592,1919,26,308714.00,1891,98.54,13.70,2.90
1-September-2017,157.00,160.00,152.50,160.00,156.696969696969696969,561,8,87907.00,500,89.13,7.50,3.00
31-August-2017,154.00,160.00,154.00,157.00,159.170520231213872832,2076,14,330438.00,,,6.00,3.00
30-August-2017,154.00,155.00,154.00,154.00,154.228884590586718246,3102,15,478418.00,3102,100.00,1.00,0.00
29-August-2017,152.10,159.30,146.20,153.05,152.273989898989898989,3168,50,482404.00,2615,82.54,13.10,0.95
28-August-2017,159.90,167.20,153.20,155.00,156.771786833855799373,4785,52,750153.00,4376,91.45,14.00,-4.90
24-August-2017,155.80,155.80,147.00,152.00,151.238095238095238095,840,15,127040.00,825,98.21,8.80,-3.80
23-August-2017,149.05,154.20,149.00,153.00,149.894623655913978494,465,9,69701.00,369,79.35,5.20,3.95
22-August-2017,156.90,157.50,150.00,150.50,153.717858538491598280,2559,25,393364.00,2089,81.63,7.50,-6.40
21-August-2017,155.00,157.00,147.05,154.10,154.273930180180180180,17760,15,2739905.00,11750,66.16,9.95,-0.90
17-August-2017,145.50,155.95,145.50,155.15,151.995681677976557680,1621,21,246385.00,1621,100.00,10.45,9.65
16-August-2017,141.05,153.10,141.05,151.20,150.596707677503608495,29098,78,4382063.00,20975,72.08,12.05,10.15
14-August-2017,149.95,152.40,138.00,139.20,140.891339679591362897,8614,49,1213638.00,8220,95.43,14.40,-10.75
11-August-2017,149.85,149.85,137.00,138.60,139.621267297887836853,2746,40,383400.00,2007,73.09,12.85,-11.25
10-August-2017,155.00,155.00,141.05,144.50,147.188650306748466257,2608,35,383868.00,2088,80.06,13.95,-10.50
9-August-2017,153.95,154.95,151.95,152.00,152.511811023622047244,127,7,19369.00,90,70.87,3.00,-1.95
8-August-2017,141.50,155.00,141.50,153.95,153.723627556512378902,3716,29,571237.00,3565,95.94,13.50,12.45
7-August-2017,147.00,152.50,147.00,147.00,149.079545454545454545,352,8,52476.00,350,99.43,5.50,0.00
